,mixture_audio_filename,bg_classname,bg_path,ebr,event_present,event,event_length
415,mixture_evaltest_babycry_415_1b8cec3ebbbdd09e5548d93949895af0.wav,office,audio/151.wav,0.0,False,,
416,mixture_evaltest_babycry_416_26afd2d33fd87c6c27f2f1e5912158f5.wav,library,audio/301.wav,0.0,False,,
417,mixture_evaltest_babycry_417_30e1a4e215e91b11d6919d8cc94b1318.wav,train,audio/355.wav,0.0,True,babycry,1.379999999999999
418,mixture_evaltest_babycry_418_12b62b9bd8c99c9fdd7351abcafeb6e8.wav,grocery_store,audio/265.wav,0.0,False,,
419,mixture_evaltest_babycry_419_2e2e962acf593b0ac4c58b1e851ed92a.wav,bus,audio/368.wav,-6.0,True,babycry,1.0199999999999996
420,mixture_evaltest_babycry_420_ad111a9f681d16fb65362490b77723ff.wav,metro_station,audio/389.wav,0.0,False,,
421,mixture_evaltest_babycry_421_55c9a9cd79df01f5ca9c04ff7c0ce1eb.wav,office,audio/164.wav,0.0,False,,
422,mixture_evaltest_babycry_422_fceb135f3959914716d835d92536af0b.wav,beach,audio/212.wav,0.0,False,,
423,mixture_evaltest_babycry_423_aebaa3b1a01c5cf7a50833326302bd61.wav,home,audio/60.wav,6.0,True,babycry,1.2800000000000011
424,mixture_evaltest_babycry_424_f232000333d76247110c8a0c6eaca9b7.wav,library,audio/364.wav,6.0,True,babycry,2.5599999999999996
425,mixture_evaltest_babycry_425_c03c58f1ef29c7f22efc1b5df7787243.wav,bus,audio/166.wav,0.0,False,,
426,mixture_evaltest_babycry_426_4494192961a55cd8cd96a2311bb61dd7.wav,city_center,audio/135.wav,-6.0,True,babycry,1.3200000000000003
427,mixture_evaltest_babycry_427_5c418102ef5e8bc8c97ecbb4b4406e56.wav,library,audio/301.wav,6.0,True,babycry,0.9600000000000009
428,mixture_evaltest_babycry_428_d390446f63c4e7901c440f13faccd127.wav,residential_area,audio/157.wav,0.0,False,,
429,mixture_evaltest_babycry_429_7c01f7644134730d794551418f9e4cfc.wav,beach,audio/227.wav,0.0,False,,
430,mixture_evaltest_babycry_430_413f9a01302990c7ee137d007b83a7ed.wav,metro_station,audio/65.wav,0.0,False,,
431,mixture_evaltest_babycry_431_8f71134a16bca0778609f7ee304b8226.wav,grocery_store,audio/109.wav,0.0,False,,
432,mixture_evaltest_babycry_432_5978d1af5a7a863f132264f6654ba15d.wav,home,audio/161.wav,-6.0,True,babycry,1.0199999999999996
433,mixture_evaltest_babycry_433_1b8cec3ebbbdd09e5548d93949895af0.wav,office,audio/151.wav,0.0,False,,
434,mixture_evaltest_babycry_434_7cf973185c5e55b36c48a0de917c0808.wav,beach,audio/190.wav,-6.0,True,babycry,1.379999999999999
435,mixture_evaltest_babycry_435_c81ac527cad34f6d728b969f96e649e7.wav,beach,audio/115.wav,-6.0,True,babycry,3.5600000000000023
436,mixture_evaltest_babycry_436_47dd76976f6a9cb97f24e01f230b4b7d.wav,home,audio/91.wav,0.0,False,,
437,mixture_evaltest_babycry_437_6e97cd01be1e8b2c92988ad4d234bf9d.wav,forest_path,audio/134.wav,0.0,True,babycry,1.7200000000000002
438,mixture_evaltest_babycry_438_986fb6b13176cebb4c81e2dd9edda3ef.wav,train,audio/385.wav,0.0,False,,
439,mixture_evaltest_babycry_439_ae838b4069fe38dd9b27aa2a784393c7.wav,city_center,audio/255.wav,6.0,True,babycry,1.6799999999999997
440,mixture_evaltest_babycry_440_02f1824a47716d2c2f345d319c3da8c7.wav,metro_station,audio/256.wav,0.0,False,,
441,mixture_evaltest_babycry_441_a03e1cd1b8c8cc084a0f387bd4333519.wav,cafe/restaurant,audio/369.wav,0.0,True,babycry,0.9199999999999999
442,mixture_evaltest_babycry_442_8684947b14735a73752117e5500eb806.wav,city_center,audio/23.wav,0.0,False,,
443,mixture_evaltest_babycry_443_00217c65040c91cbd826cdadd015712b.wav,park,audio/187.wav,-6.0,True,babycry,2.719999999999997
444,mixture_evaltest_babycry_444_3e83fbbdb72de6f969c390708cae0c52.wav,forest_path,audio/101.wav,0.0,True,babycry,3.42
445,mixture_evaltest_babycry_445_b19b99e5a22a2854d976febd8b793eda.wav,train,audio/168.wav,6.0,True,babycry,2.5599999999999996
446,mixture_evaltest_babycry_446_7d720b0f271c0dfd5df38d28186f0b4d.wav,home,audio/181.wav,6.0,True,babycry,3.8799999999999955
447,mixture_evaltest_babycry_447_3284e4bc3895f9336e1a1720eb80818a.wav,tram,audio/267.wav,0.0,False,,
448,mixture_evaltest_babycry_448_33724708e84d03de8a901afb58463372.wav,home,audio/206.wav,0.0,False,,
449,mixture_evaltest_babycry_449_eb86a4bf423351844539ba65b6601cfa.wav,car,audio/258.wav,0.0,False,,
450,mixture_evaltest_babycry_450_81dafde14aece3c81f681f4dd87b25ef.wav,forest_path,audio/8.wav,-6.0,True,babycry,1.58
451,mixture_evaltest_babycry_451_52e0ffa9670814cf1f61c3c47ea41e85.wav,cafe/restaurant,audio/327.wav,0.0,False,,
452,mixture_evaltest_babycry_452_19e139d3f382cbf9afde1b8734ae0826.wav,residential_area,audio/68.wav,0.0,True,babycry,1.2800000000000011
453,mixture_evaltest_babycry_453_1b40a2ab75203b17f2656b97f9bf81a7.wav,beach,audio/189.wav,-6.0,True,babycry,1.5600000000000023
454,mixture_evaltest_babycry_454_cb73e9002a93296cf9efe4e020cddd6d.wav,home,audio/312.wav,-6.0,True,babycry,2.48
455,mixture_evaltest_babycry_455_f536476eac8d325d328075846afa1a67.wav,forest_path,audio/185.wav,0.0,False,,
456,mixture_evaltest_babycry_456_3da97bf6332541f8b2873c33557d26ac.wav,city_center,audio/318.wav,0.0,True,babycry,1.0399999999999991
457,mixture_evaltest_babycry_457_e476046d281ffe8b8f5d53127c9e8290.wav,metro_station,audio/271.wav,0.0,True,babycry,1.6800000000000002
458,mixture_evaltest_babycry_458_d43023a9c8be3af808faaab32179e0e8.wav,beach,audio/386.wav,0.0,False,,
459,mixture_evaltest_babycry_459_bd677c3ca99caaa46d210930eb97e00d.wav,city_center,audio/253.wav,-6.0,True,babycry,0.9600000000000009
460,mixture_evaltest_babycry_460_525407be1507038ee2e395f21f8c1859.wav,car,audio/162.wav,0.0,False,,
461,mixture_evaltest_babycry_461_abef915921d3c4f69b9de8ecc0c05e50.wav,office,audio/382.wav,0.0,False,,
462,mixture_evaltest_babycry_462_74626282085b8c163ee5987cab1a28c1.wav,beach,audio/205.wav,0.0,False,,
463,mixture_evaltest_babycry_463_c66b0908309fa4950e3df76777ceefbe.wav,cafe/restaurant,audio/39.wav,6.0,True,babycry,1.0399999999999991
464,mixture_evaltest_babycry_464_4b63eae79f5771fc109cce2c858df762.wav,train,audio/342.wav,0.0,False,,
465,mixture_evaltest_babycry_465_e5d4896f88c04dff2282605b5e3658f9.wav,train,audio/361.wav,0.0,False,,
466,mixture_evaltest_babycry_466_2c7d4becb9ad0718931c27f56408aa46.wav,train,audio/213.wav,0.0,False,,
467,mixture_evaltest_babycry_467_f54d134011cceb662b21874e1a855cd1.wav,train,audio/245.wav,6.0,True,babycry,0.740000000000002
468,mixture_evaltest_babycry_468_9f53faf8b3888f4a36a1306319095657.wav,metro_station,audio/229.wav,-6.0,True,babycry,2.719999999999997
469,mixture_evaltest_babycry_469_90a5f6d608e8e01511dae366a89ffdcd.wav,tram,audio/137.wav,0.0,False,,
470,mixture_evaltest_babycry_470_b5cc64e60c4bd29d1e4ab0d09252d748.wav,city_center,audio/318.wav,0.0,False,,
471,mixture_evaltest_babycry_471_87911ef08eaa604ef1c3b75594cbb7c5.wav,residential_area,audio/196.wav,6.0,True,babycry,1.2800000000000011
472,mixture_evaltest_babycry_472_1b14c559173eaaea6f92829a4758527d.wav,city_center,audio/253.wav,0.0,False,,
473,mixture_evaltest_babycry_473_563a7c84b59808a8b8b913738f086f35.wav,library,audio/300.wav,0.0,False,,
474,mixture_evaltest_babycry_474_0a0aab64e91ecd540f0047f18f1b0dcb.wav,park,audio/34.wav,0.0,False,,
475,mixture_evaltest_babycry_475_dfe6a1e0e277d484c80ac00a50a596bd.wav,metro_station,audio/17.wav,6.0,True,babycry,3.140000000000015
476,mixture_evaltest_babycry_476_4193ac6f3b0d57722a42f01a57608e68.wav,forest_path,audio/233.wav,6.0,True,babycry,0.8999999999999986
477,mixture_evaltest_babycry_477_bcd9c38511fbe74d3c148aa29d4561ef.wav,bus,audio/333.wav,0.0,True,babycry,0.9199999999999999
478,mixture_evaltest_babycry_478_7b7de851e8bcf9858abfcae526d62a0c.wav,office,audio/354.wav,0.0,False,,
479,mixture_evaltest_babycry_479_d910324365dd925f8f75265948405d77.wav,train,audio/325.wav,0.0,True,babycry,1.5399999999999991
480,mixture_evaltest_babycry_480_dab447da30e1d6eeceaad1822400c38e.wav,car,audio/149.wav,0.0,False,,
481,mixture_evaltest_babycry_481_8602bd8b8080aa09c4efc4def1004864.wav,beach,audio/115.wav,0.0,False,,
482,mixture_evaltest_babycry_482_4bb6bf5b0679bb20ca65df8bedb42e13.wav,grocery_store,audio/92.wav,0.0,False,,
483,mixture_evaltest_babycry_483_a63baad87475f17d81794b1645eab715.wav,beach,audio/349.wav,0.0,False,,
484,mixture_evaltest_babycry_484_f7668f72d064c8798bdc5ef832ae62a4.wav,forest_path,audio/287.wav,6.0,True,babycry,1.0199999999999996
485,mixture_evaltest_babycry_485_8facd3d72a1cac8b7ee828cf475f39f2.wav,metro_station,audio/284.wav,0.0,True,babycry,0.9399999999999977
486,mixture_evaltest_babycry_486_c2ad87bf458196daa79de2e7e96a051b.wav,residential_area,audio/310.wav,0.0,False,,
487,mixture_evaltest_babycry_487_62ea856269c85d031e4697f310a612af.wav,office,audio/371.wav,0.0,False,,
488,mixture_evaltest_babycry_488_2a5d3c17044abda15ec12ab181d444a0.wav,residential_area,audio/324.wav,0.0,False,,
489,mixture_evaltest_babycry_489_a4a977f2c639a706eccc64c702a89802.wav,car,audio/118.wav,0.0,False,,
490,mixture_evaltest_babycry_490_7c3249c7c7fb7abf190e89b26fd707ae.wav,bus,audio/29.wav,0.0,False,,
491,mixture_evaltest_babycry_491_845aa24df6a28319acbad0e91aeb41cf.wav,car,audio/292.wav,0.0,False,,
492,mixture_evaltest_babycry_492_cafb1875fc7030501fba04161a868f05.wav,forest_path,audio/75.wav,0.0,False,,
493,mixture_evaltest_babycry_493_3f49989aa57c6c37eca2cf7c8004cea6.wav,residential_area,audio/31.wav,0.0,False,,
494,mixture_evaltest_babycry_494_5e2fe370cb0f639eae44dcd9d58a0423.wav,beach,audio/189.wav,0.0,True,babycry,0.740000000000002
495,mixture_evaltest_babycry_495_10c7f46e36f31a55b7b296f81ea274c8.wav,beach,audio/281.wav,0.0,False,,
496,mixture_evaltest_babycry_496_0812bf836610c27df72d3fb81f3e4844.wav,office,audio/94.wav,0.0,False,,
497,mixture_evaltest_babycry_497_4c40942e8c1f4990ca72ba77fcf2da9e.wav,beach,audio/156.wav,0.0,False,,
498,mixture_evaltest_babycry_498_ff1f6b0c43cd56fefce2a99d1ec7b627.wav,city_center,audio/248.wav,0.0,True,babycry,4.520000000000003
499,mixture_evaltest_babycry_499_59671edf2016c7a01cbc2f81caf2eeda.wav,cafe/restaurant,audio/112.wav,6.0,True,babycry,0.759999999999998
500,mixture_evaltest_glassbreak_000_c711628a46aab5b1032e19b003bf78d7.wav,beach,audio/156.wav,6.0,True,glassbreak,0.6999999999999997
501,mixture_evaltest_glassbreak_001_1b1c3c26ee642fafed65ed873910adad.wav,forest_path,audio/308.wav,0.0,True,glassbreak,0.76
502,mixture_evaltest_glassbreak_002_847670ceac95975f96ec26ee8c427d03.wav,train,audio/358.wav,-6.0,True,glassbreak,1.1800000000000002
503,mixture_evaltest_glassbreak_003_33cdccc604e7505fb21db458978f3267.wav,tram,audio/165.wav,0.0,False,,
504,mixture_evaltest_glassbreak_004_d4a3d8cf921bd91efbf6942832627d70.wav,tram,audio/199.wav,0.0,False,,
505,mixture_evaltest_glassbreak_005_d5cb28f674c6a53e8553499a58d776cf.wav,tram,audio/172.wav,0.0,False,,
506,mixture_evaltest_glassbreak_006_fd2cc21544591f240d029ad9dad672da.wav,bus,audio/368.wav,6.0,True,glassbreak,1.9200000000000002
507,mixture_evaltest_glassbreak_007_d5cb28f674c6a53e8553499a58d776cf.wav,tram,audio/172.wav,0.0,False,,
508,mixture_evaltest_glassbreak_008_f1e6fcdb7da24ce44a17f59b795fe1c5.wav,forest_path,audio/185.wav,0.0,True,glassbreak,0.5200000000000002
509,mixture_evaltest_glassbreak_009_ccf1c6db37ba72b629e95807734a98f4.wav,office,audio/209.wav,0.0,False,,
510,mixture_evaltest_glassbreak_010_d39ba26fef0985d0d8673eb0c3a20680.wav,beach,audio/42.wav,0.0,False,,
511,mixture_evaltest_glassbreak_011_b8370c830089357c2dbf620deff2fb2c.wav,grocery_store,audio/88.wav,-6.0,True,glassbreak,0.5799999999999983
512,mixture_evaltest_glassbreak_012_dcf12f5233272a732e0df1f6ca64ad03.wav,bus,audio/374.wav,0.0,True,glassbreak,1.9200000000000002
513,mixture_evaltest_glassbreak_013_0df9a3e3e016af7d75b6fcd630e6397b.wav,forest_path,audio/101.wav,0.0,False,,
514,mixture_evaltest_glassbreak_014_4b4bdd80e32be07ab47a5eb65d65cc98.wav,metro_station,audio/30.wav,6.0,True,glassbreak,0.26
515,mixture_evaltest_glassbreak_015_4a7c6f32872edb45cd392377fd6b2e0d.wav,metro_station,audio/365.wav,-6.0,True,glassbreak,0.8999999999999999
516,mixture_evaltest_glassbreak_016_2bbf89470e017e1becac18d2494148c1.wav,park,audio/177.wav,6.0,True,glassbreak,0.6999999999999997
517,mixture_evaltest_glassbreak_017_20fd163bac140777d4e8841d510b4731.wav,tram,audio/216.wav,0.0,False,,
518,mixture_evaltest_glassbreak_018_3ab4b250de5ffcd84cd030d126c25ba1.wav,train,audio/96.wav,-6.0,True,glassbreak,0.6600000000000037
519,mixture_evaltest_glassbreak_019_90a5f6d608e8e01511dae366a89ffdcd.wav,tram,audio/137.wav,0.0,False,,
520,mixture_evaltest_glassbreak_020_64b04240129f7740991ff0cacc9077b8.wav,forest_path,audio/159.wav,0.0,True,glassbreak,1.12
521,mixture_evaltest_glassbreak_021_ed591cef512b508455115a2aef138cff.wav,office,audio/236.wav,6.0,True,glassbreak,1.2800000000000011
522,mixture_evaltest_glassbreak_022_4e12803847038b22d05499cab4b428ad.wav,office,audio/131.wav,6.0,True,glassbreak,1.8199999999999998
523,mixture_evaltest_glassbreak_023_bb035977b7be6039bc9c3b248ef3f884.wav,metro_station,audio/43.wav,6.0,True,glassbreak,0.6999999999999997
524,mixture_evaltest_glassbreak_024_70bb9e1f7c81b35d8c551f00e85fb87b.wav,home,audio/201.wav,-6.0,True,glassbreak,1.22
525,mixture_evaltest_glassbreak_025_6fa8dca292b54fb03668fe943b13ed33.wav,home,audio/312.wav,0.0,False,,
526,mixture_evaltest_glassbreak_026_23b107362d7a0b50ea598f53f21002ca.wav,grocery_store,audio/296.wav,0.0,True,glassbreak,0.5799999999999983
527,mixture_evaltest_glassbreak_027_c38db9ff3c71d71e15dfe3a1283c94c0.wav,city_center,audio/46.wav,6.0,True,glassbreak,0.36000000000000004
528,mixture_evaltest_glassbreak_028_8a5af523d2523e4ceb78b3152e87a8b3.wav,metro_station,audio/315.wav,0.0,False,,
529,mixture_evaltest_glassbreak_029_809d27b667b151eca0bd0eddd987d1c4.wav,train,audio/381.wav,0.0,False,,
530,mixture_evaltest_glassbreak_030_3996513d7296349c789cd83d7e80eea1.wav,park,audio/74.wav,0.0,True,glassbreak,1.2200000000000024
531,mixture_evaltest_glassbreak_031_3c02e8e5d8e6b1418d99db6d315538e9.wav,bus,audio/138.wav,0.0,False,,
532,mixture_evaltest_glassbreak_032_8e53534331698bee41afae37b71764ee.wav,bus,audio/311.wav,-6.0,True,glassbreak,0.5799999999999983
533,mixture_evaltest_glassbreak_033_ad5e81ef0903fcdc55ed1c76e6bbe3bf.wav,home,audio/60.wav,0.0,True,glassbreak,0.8999999999999999
534,mixture_evaltest_glassbreak_034_ecb7ebc5045ae33c861ceadcdc39e95d.wav,park,audio/288.wav,0.0,False,,
535,mixture_evaltest_glassbreak_035_e0e096e2314830c693a8fe95a310d3c8.wav,tram,audio/359.wav,0.0,False,,
536,mixture_evaltest_glassbreak_036_65e948dc76a2d3bc80aa9b1ea59f74a0.wav,car,audio/326.wav,-6.0,True,glassbreak,1.12
537,mixture_evaltest_glassbreak_037_b5e95a3e9cc587f04a192e96b563a457.wav,train,audio/19.wav,6.0,True,glassbreak,0.72
538,mixture_evaltest_glassbreak_038_e0da956f691e274817238d8d92b5dfbd.wav,cafe/restaurant,audio/39.wav,0.0,False,,
539,mixture_evaltest_glassbreak_039_0d307bc7f9dd1feacffdc7b584e60bdf.wav,park,audio/84.wav,0.0,True,glassbreak,0.26
540,mixture_evaltest_glassbreak_040_cd884728f0aa2155e7227573982d9ad8.wav,bus,audio/204.wav,0.0,True,glassbreak,0.8800000000000026
541,mixture_evaltest_glassbreak_041_d33afde0de2acf62af3ccffbaef6b2a3.wav,tram,audio/240.wav,0.0,True,glassbreak,0.8400000000000034
542,mixture_evaltest_glassbreak_042_a18706743043b83cb1daaeabede5c01e.wav,car,audio/278.wav,6.0,True,glassbreak,0.38000000000000256
543,mixture_evaltest_glassbreak_043_7a8524ea1ad916ec5a2b005af07e0211.wav,train,audio/141.wav,0.0,False,,
544,mixture_evaltest_glassbreak_044_e210d388291f089541a2161309b1fbe3.wav,bus,audio/226.wav,0.0,False,,
545,mixture_evaltest_glassbreak_045_80d1aa2196d86d62dcb23b961743aab8.wav,city_center,audio/41.wav,0.0,False,,
546,mixture_evaltest_glassbreak_046_1dac8b96954d7d6d385267bed103a45f.wav,metro_station,audio/43.wav,0.0,False,,
547,mixture_evaltest_glassbreak_047_a4df8a3ef2bb6df004cd249bf1eb6b61.wav,park,audio/84.wav,-6.0,True,glassbreak,0.5599999999999999
548,mixture_evaltest_glassbreak_048_edebca0f98c49a9d07e8d302bc21e57d.wav,tram,audio/69.wav,6.0,True,glassbreak,0.5799999999999983
549,mixture_evaltest_glassbreak_049_c1afb30c93287d22bc0829a292c27193.wav,library,audio/331.wav,0.0,False,,
550,mixture_evaltest_glassbreak_050_c3d38490f0fd8f8962aa4ebeaffbbbb6.wav,residential_area,audio/317.wav,0.0,False,,
551,mixture_evaltest_glassbreak_051_d7973fce0c4694dc583f3cfe6c2872c6.wav,park,audio/87.wav,0.0,False,,
552,mixture_evaltest_glassbreak_052_f1469221c5139e59edf8dd07027d6ee0.wav,grocery_store,audio/375.wav,0.0,False,,
553,mixture_evaltest_glassbreak_053_0f8db3a9d77855483ed43cb389b8613f.wav,cafe/restaurant,audio/191.wav,6.0,True,glassbreak,1.08
554,mixture_evaltest_glassbreak_054_68e7cdd28279fc03929c4de732d33997.wav,car,audio/263.wav,-6.0,True,glassbreak,0.6799999999999997
555,mixture_evaltest_glassbreak_055_a872a1480da790e3dd0533cee3710b74.wav,train,audio/144.wav,0.0,False,,
556,mixture_evaltest_glassbreak_056_59df33dd4738534bb8b93049a38c766a.wav,office,audio/388.wav,6.0,True,glassbreak,0.40000000000000213
557,mixture_evaltest_glassbreak_057_f6c8ed0e09706a61ca8de39e842e2245.wav,park,audio/262.wav,0.0,False,,
558,mixture_evaltest_glassbreak_058_33bbc825e057c3475cb95604584745f5.wav,library,audio/9.wav,0.0,False,,
559,mixture_evaltest_glassbreak_059_87396a06b6c1a48b157fdab5d1e5711a.wav,bus,audio/54.wav,0.0,False,,
560,mixture_evaltest_glassbreak_060_95ded9b4cc7e6ebb5bcbc42f5564dfa2.wav,park,audio/341.wav,6.0,True,glassbreak,0.98
561,mixture_evaltest_glassbreak_061_602d940cea9e95e154d51bc921dd6e1e.wav,city_center,audio/248.wav,-6.0,True,glassbreak,1.3399999999999999
562,mixture_evaltest_glassbreak_062_4362d96ff1ba61343ad5d11d440b8d42.wav,metro_station,audio/43.wav,6.0,True,glassbreak,1.8199999999999998
563,mixture_evaltest_glassbreak_063_41b33f46e1d274f69ce1825845e048d3.wav,beach,audio/222.wav,-6.0,True,glassbreak,0.8400000000000034
564,mixture_evaltest_glassbreak_064_f3d5e0a724c3cfe2658455c66bf4f843.wav,metro_station,audio/271.wav,0.0,True,glassbreak,0.6000000000000001
565,mixture_evaltest_glassbreak_065_b31f897c292afcf1407ccf02dac43014.wav,grocery_store,audio/370.wav,0.0,False,,
566,mixture_evaltest_glassbreak_066_f3a6c3ff66ace9400fe8a86cd0006b41.wav,cafe/restaurant,audio/111.wav,0.0,False,,
567,mixture_evaltest_glassbreak_067_3667691a411afcbdb84c0b55701191c7.wav,library,audio/231.wav,6.0,True,glassbreak,0.3000000000000007
568,mixture_evaltest_glassbreak_068_c5efcfb07ed46728755eba7c202b1269.wav,home,audio/181.wav,0.0,False,,
569,mixture_evaltest_glassbreak_069_02f1824a47716d2c2f345d319c3da8c7.wav,metro_station,audio/256.wav,0.0,False,,
570,mixture_evaltest_glassbreak_070_800fb0c9573225ebf15707c07526fa7f.wav,bus,audio/374.wav,6.0,True,glassbreak,0.4800000000000004
571,mixture_evaltest_glassbreak_071_e6135be52cf5463135d88c6e55834a1f.wav,tram,audio/359.wav,-6.0,True,glassbreak,1.12
572,mixture_evaltest_glassbreak_072_74a3d6e16d6ce48fb213c511a40c3c28.wav,library,audio/274.wav,6.0,True,glassbreak,0.8799999999999999
573,mixture_evaltest_glassbreak_073_ed4c694f060bc2923384619d59107a40.wav,library,audio/232.wav,0.0,False,,
574,mixture_evaltest_glassbreak_074_70d34947adbb4fcb6529583ee4a81897.wav,cafe/restaurant,audio/378.wav,-6.0,True,glassbreak,1.019999999999996
575,mixture_evaltest_glassbreak_075_47456accf06d932e37f0a8fd4017e031.wav,forest_path,audio/169.wav,0.0,False,,
576,mixture_evaltest_glassbreak_076_72471a3a502e0272b26064224fd2b7f5.wav,metro_station,audio/365.wav,0.0,False,,
577,mixture_evaltest_glassbreak_077_430fac29cf71c5105277af1edca8788e.wav,park,audio/337.wav,0.0,False,,
578,mixture_evaltest_glassbreak_078_c0df4a921318782b2f9254345790f054.wav,residential_area,audio/63.wav,0.0,False,,
579,mixture_evaltest_glassbreak_079_b6fbf1dcf100211ff7160d6fe55ae1da.wav,train,audio/325.wav,0.0,False,,
580,mixture_evaltest_glassbreak_080_919273d9c18dc28ffaea6c101aaeab7b.wav,park,audio/316.wav,0.0,False,,
581,mixture_evaltest_glassbreak_081_784987cb4e0e481d9d293f9f5fa7f3c0.wav,beach,audio/270.wav,-6.0,True,glassbreak,0.72
582,mixture_evaltest_glassbreak_082_0df64ea43091ff6e01e8a5326c6c9664.wav,bus,audio/374.wav,0.0,False,,
583,mixture_evaltest_glassbreak_083_5c5e369501002c5abe087000ca8b08e4.wav,grocery_store,audio/90.wav,0.0,False,,
584,mixture_evaltest_glassbreak_084_b09f52a98a49dd2b15e973503f7a0c7a.wav,home,audio/283.wav,-6.0,True,glassbreak,1.5600000000000003
585,mixture_evaltest_glassbreak_085_d3439ccb762e3ca64658fb718ad759e6.wav,train,audio/355.wav,6.0,True,glassbreak,1.2800000000000011
586,mixture_evaltest_glassbreak_086_ad93457f5894a89363312293a29b0ede.wav,office,audio/154.wav,-6.0,True,glassbreak,0.8799999999999999
587,mixture_evaltest_glassbreak_087_8643ccf70f293473a03a1d011c47d247.wav,car,audio/14.wav,0.0,False,,
588,mixture_evaltest_glassbreak_088_8de0f32aef40353e7fd6b5ce7f66bbb8.wav,park,audio/188.wav,6.0,True,glassbreak,0.5200000000000002
589,mixture_evaltest_glassbreak_089_07ed9088a89b1570096614ed6b282161.wav,car,audio/263.wav,0.0,False,,
590,mixture_evaltest_glassbreak_090_5d80538376c1ad0a1e4e5e78122e8cc2.wav,train,audio/160.wav,0.0,True,glassbreak,1.24
591,mixture_evaltest_glassbreak_091_7ff1896af0e965f52eb0292df1b4d4aa.wav,grocery_store,audio/350.wav,6.0,True,glassbreak,1.08
592,mixture_evaltest_glassbreak_092_2eff341c9799bc4de4c847ebb1c86c6f.wav,park,audio/40.wav,6.0,True,glassbreak,1.12
593,mixture_evaltest_glassbreak_093_a1368f9e660b691720911304d6312218.wav,metro_station,audio/80.wav,0.0,False,,
594,mixture_evaltest_glassbreak_094_d6cb4ac6540afbc204b3b78e5cc7170a.wav,city_center,audio/343.wav,0.0,False,,
595,mixture_evaltest_glassbreak_095_09048c4ea1b814c4c9807359d2d8fa03.wav,office,audio/131.wav,0.0,True,glassbreak,0.6799999999999997
596,mixture_evaltest_glassbreak_096_62ea856269c85d031e4697f310a612af.wav,office,audio/371.wav,0.0,False,,
597,mixture_evaltest_glassbreak_097_358ec38fc7681d8e622fdc232c5c2697.wav,car,audio/279.wav,0.0,False,,
598,mixture_evaltest_glassbreak_098_2fbac9a5e0b6f47491991b941d3cdb7f.wav,train,audio/380.wav,0.0,True,glassbreak,1.08
599,mixture_evaltest_glassbreak_099_2c7d4becb9ad0718931c27f56408aa46.wav,train,audio/213.wav,0.0,False,,
600,mixture_evaltest_glassbreak_100_4bb6bf5b0679bb20ca65df8bedb42e13.wav,grocery_store,audio/92.wav,0.0,False,,
601,mixture_evaltest_glassbreak_101_66494fbc74ae6a4b01e82255e28c2ced.wav,car,audio/217.wav,6.0,True,glassbreak,0.88
602,mixture_evaltest_glassbreak_102_ef684b65053b5c131d95d9b718b0d0c6.wav,beach,audio/270.wav,0.0,True,glassbreak,0.3999999999999986
603,mixture_evaltest_glassbreak_103_74626282085b8c163ee5987cab1a28c1.wav,beach,audio/205.wav,0.0,False,,
604,mixture_evaltest_glassbreak_104_6657a68939e7bb0ce2d579507f3aa00f.wav,metro_station,audio/59.wav,0.0,True,glassbreak,0.78
605,mixture_evaltest_glassbreak_105_f28b91b81cce2a7ae64c6aede9b4ad07.wav,tram,audio/50.wav,0.0,True,glassbreak,0.36000000000000004
606,mixture_evaltest_glassbreak_106_c0350d3ea60fe895d434678f8e5e93c5.wav,train,audio/85.wav,0.0,False,,
607,mixture_evaltest_glassbreak_107_53f78f1ff9240b93fe78948bb430e9af.wav,metro_station,audio/48.wav,0.0,False,,
608,mixture_evaltest_glassbreak_108_ccd585d23abd29297f866d08ebec2e27.wav,train,audio/168.wav,6.0,True,glassbreak,0.6799999999999999
609,mixture_evaltest_glassbreak_109_84d9fe14f9c61547c191d44ecf2788c3.wav,train,audio/380.wav,6.0,True,glassbreak,0.5599999999999999
610,mixture_evaltest_glassbreak_110_a4f56c770be7ddf4f572efa60a811ee9.wav,city_center,audio/264.wav,-6.0,True,glassbreak,1.08
611,mixture_evaltest_glassbreak_111_173c9e120fd6112f080078c09a95ba51.wav,tram,audio/240.wav,6.0,True,glassbreak,0.40000000000000213
612,mixture_evaltest_glassbreak_112_1531f6a0b8b003b34144bc3d660e0281.wav,city_center,audio/135.wav,0.0,False,,
613,mixture_evaltest_glassbreak_113_2657c5497d931a1007e0837b275abed3.wav,grocery_store,audio/367.wav,0.0,False,,
614,mixture_evaltest_glassbreak_114_abe9e251c91d42d72713c4fa6367a527.wav,car,audio/277.wav,0.0,False,,
615,mixture_evaltest_glassbreak_115_d7a65f9f5863e8255b2454dc7f644f70.wav,beach,audio/189.wav,6.0,True,glassbreak,1.1800000000000002
616,mixture_evaltest_glassbreak_116_94d142f87a7ad713ea0d4c59d31a91dd.wav,tram,audio/304.wav,0.0,False,,
617,mixture_evaltest_glassbreak_117_b3d0b5e941203a51fc56af463bcdea86.wav,beach,audio/286.wav,-6.0,True,glassbreak,0.2400000000000002
618,mixture_evaltest_glassbreak_118_1be297d174923eddb4ab26bf450bced9.wav,park,audio/291.wav,6.0,True,glassbreak,0.6999999999999997
