fname,labels,labels_simple,mids,source datasets,file_dir,duration
128979,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/128979.wav,2.301768707
184275,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/184275.wav,18
128981,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/128981.wav,22.75136054
380886,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/380886.wav,1.218526077
159703,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/159703.wav,1.872018141
159704,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/159704.wav,3.808004535
159705,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/159705.wav,4.64
159706,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/159706.wav,3.162653061
159708,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/159708.wav,2.453333333
159710,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/159710.wav,3.088004535
67556,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/67556.wav,3.202086168
67557,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/67557.wav,2.984104308
362471,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/362471.wav,0.998911565
67560,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/67560.wav,1.602902494
67561,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/67561.wav,1.987573696
67562,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/67562.wav,1.992834467
67563,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/67563.wav,1.992562358
67564,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/67564.wav,0.882653061
67566,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/67566.wav,0.451609977
67567,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/67567.wav,0.335328798
67571,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/67571.wav,0.48478458
329716,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/329716.wav,2.600634921
67573,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/67573.wav,0.509433107
362486,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/362486.wav,0.707324263
67575,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/67575.wav,0.51600907
67574,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/67574.wav,0.496281179
67577,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/67577.wav,0.522562358
67578,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/67578.wav,1.694444444
67572,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/67572.wav,0.425623583
67580,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/67580.wav,3.316689342
67581,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/67581.wav,3.660294785
67582,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/67582.wav,0.746213152
67583,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/67583.wav,0.423718821
1-20133-A-39.wav,glass_breaking,glass break,20133,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/1-20133-A-39.wav,2.2
1-84536-A-39.wav,glass_breaking,glass break,84536,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/1-84536-A-39.wav,2.2
1-84704-A-39.wav,glass_breaking,glass break,84704,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/1-84704-A-39.wav,2.35
1-84705-A-39.wav,glass_breaking,glass break,84705,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/1-84705-A-39.wav,0.6
1-85168-A-39.wav,glass_breaking,glass break,85168,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/1-85168-A-39.wav,1.9
1-85184-A-39.wav,glass_breaking,glass break,85184,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/1-85184-A-39.wav,0.6
1-88807-A-39.wav,glass_breaking,glass break,88807,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/1-88807-A-39.wav,0.6
1-977-A-39.wav,glass_breaking,glass break,977,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/1-977-A-39.wav,0.3
2-106881-A-39.wav,glass_breaking,glass break,106881,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/2-106881-A-39.wav,4.2
2-112213-A-39.wav,glass_breaking,glass break,112213,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/2-112213-A-39.wav,1.6
2-112213-B-39.wav,glass_breaking,glass break,112213,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/2-112213-B-39.wav,2.1
2-141563-A-39.wav,glass_breaking,glass break,141563,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/2-141563-A-39.wav,1.2
2-173559-A-39.wav,glass_breaking,glass break,173559,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/2-173559-A-39.wav,2
2-173607-A-39.wav,glass_breaking,glass break,173607,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/2-173607-A-39.wav,3
2-173618-A-39.wav,glass_breaking,glass break,173618,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/2-173618-A-39.wav,3.6
2-250710-A-39.wav,glass_breaking,glass break,250710,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/2-250710-A-39.wav,3
3-203371-A-39.wav,glass_breaking,glass break,203371,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/3-203371-A-39.wav,1.1
3-203373-A-39.wav,glass_breaking,glass break,203373,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/3-203373-A-39.wav,0.9
3-203374-A-39.wav,glass_breaking,glass break,203374,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/3-203374-A-39.wav,0.6
3-203375-A-39.wav,glass_breaking,glass break,203375,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/3-203375-A-39.wav,1.05
3-203377-A-39.wav,glass_breaking,glass break,203377,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/3-203377-A-39.wav,0.9
3-216280-A-39.wav,glass_breaking,glass break,216280,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/3-216280-A-39.wav,0.6
3-216281-A-39.wav,glass_breaking,glass break,216281,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/3-216281-A-39.wav,0.6
3-216284-A-39.wav,glass_breaking,glass break,216284,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/3-216284-A-39.wav,1.2
4-204115-A-39.wav,glass_breaking,glass break,204115,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/4-204115-A-39.wav,0.9
4-204119-A-39.wav,glass_breaking,glass break,204119,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/4-204119-A-39.wav,0.7
4-204121-A-39.wav,glass_breaking,glass break,204121,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/4-204121-A-39.wav,1.7
4-204123-A-39.wav,glass_breaking,glass break,204123,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/4-204123-A-39.wav,1.2
4-204777-A-39.wav,glass_breaking,glass break,204777,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/4-204777-A-39.wav,2.1
4-204777-B-39.wav,glass_breaking,glass break,204777,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/4-204777-B-39.wav,2
4-204777-C-39.wav,glass_breaking,glass break,204777,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/4-204777-C-39.wav,1.5
4-212698-A-39.wav,glass_breaking,glass break,212698,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/4-212698-A-39.wav,1.4
5-221528-A-39.wav,glass_breaking,glass break,221528,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/5-221528-A-39.wav,1.15
5-221529-A-39.wav,glass_breaking,glass break,221529,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/5-221529-A-39.wav,0.9
5-233605-A-39.wav,glass_breaking,glass break,233605,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/5-233605-A-39.wav,0.6
5-233607-A-39.wav,glass_breaking,glass break,233607,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/5-233607-A-39.wav,1.1
5-257642-A-39.wav,glass_breaking,glass break,257642,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/5-257642-A-39.wav,0.9
5-260432-A-39.wav,glass_breaking,glass break,260432,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/5-260432-A-39.wav,0.8
5-260433-A-39.wav,glass_breaking,glass break,260433,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/5-260433-A-39.wav,0.8
5-260434-A-39.wav,glass_breaking,glass break,260434,esc50,C:/Users/sharo/OneDrive/Documents/TMRL/audio/5-260434-A-39.wav,1
